标的代码,市场,策略ID,周期,方向,入场时间(UTC),出场时间(UTC),入场价,出场价,收益率,持仓K线数,模型概率,回归预测,短周期预测,综合评分
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-12-20T00:00:00.000Z,2025-12-23T00:00:00.000Z,2812.8727691406903,2800.351330090278,0.0024514772185153704,3,0.16972231598144846,-0.006740041802342294,-0.0008545083634626197,0.6497202669120954
BTCUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-12-20T00:00:00.000Z,2025-12-27T00:00:00.000Z,87691.31864386951,87203.4209574627,0.003963808298838015,7,0.1631398999671621,-0.0029695392682743825,-0.0006347280162613694,0.6246955861698383
BTCUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-12-20T00:00:00.000Z,2025-12-24T00:00:00.000Z,87691.31864386951,87002.7613676727,0.0060520574994791,4,0.1631398999671621,-0.0029695392682743825,-0.0006347280162613694,0.6244955861698384
BTCUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-12-20T00:00:00.000Z,2025-12-23T00:00:00.000Z,87691.31864386951,86839.63236914475,0.00771232144636368,3,0.1631398999671621,-0.0029695392682743825,-0.0006347280162613694,0.6242955861698384
ETHUSDT,加密现货,MOM_SWING,1d,做空,2025-12-20T00:00:00.000Z,2025-12-27T00:00:00.000Z,2803.1082996413375,2775.9237225379,0.008098011706117665,7,0.1699284257864467,-0.006711197478258722,-0.0008574916914235665,0.6497411132598281
ETHUSDT,加密现货,MOM_FAST,1d,做空,2025-12-20T00:00:00.000Z,2025-12-24T00:00:00.000Z,2803.1082996413375,2774.436477668667,0.008428581598627137,4,0.1699284257864467,-0.006711197478258722,-0.0008574916914235665,0.6495411132598281
ETHUSDT,加密现货,MOM_TIGHT,1d,做空,2025-12-20T00:00:00.000Z,2025-12-23T00:00:00.000Z,2803.1082996413375,2790.9561912477993,0.002335226147021509,3,0.1699284257864467,-0.006711197478258722,-0.0008574916914235665,0.6493411132598281
ETHUSDT,加密现货,CR_CARRY,1d,做空,2025-12-20T00:00:00.000Z,2025-12-26T00:00:00.000Z,2803.1082996413375,2756.100066242941,0.014370038248044583,6,0.1699284257864467,-0.006711197478258722,-0.0008574916914235665,0.6489411132598282
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-12-20T00:00:00.000Z,2025-12-27T00:00:00.000Z,87779.47504706278,87298.7690992904,0.003876290983907708,7,0.16319517253393837,-0.0029548385871874853,-0.000634922212978766,0.6245381844730642
BTCUSDT,加密现货,MOM_FAST,1d,做空,2025-12-20T00:00:00.000Z,2025-12-24T00:00:00.000Z,87779.47504706278,87092.57486812287,0.006025293766813078,4,0.16319517253393837,-0.0029548385871874853,-0.000634922212978766,0.6243381844730642
BTCUSDT,加密现货,MOM_TIGHT,1d,做空,2025-12-20T00:00:00.000Z,2025-12-23T00:00:00.000Z,87779.47504706278,86910.33199036379,0.007901438305856788,3,0.16319517253393837,-0.0029548385871874853,-0.000634922212978766,0.6241381844730642
BTCUSDT,加密现货,CR_CARRY,1d,做空,2025-12-20T00:00:00.000Z,2025-12-26T00:00:00.000Z,87779.47504706278,86794.65817904589,0.008819215739088003,6,0.16319517253393837,-0.0029548385871874853,-0.000634922212978766,0.6237381844730643
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-12-21T00:00:00.000Z,2025-12-28T00:00:00.000Z,2835.628712713062,2787.414084761965,0.01540315268177916,7,0.17034063806700991,-0.006778707549763095,-0.0008488097231122259,0.6499844009898575
ETHUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-12-21T00:00:00.000Z,2025-12-25T00:00:00.000Z,2835.628712713062,2742.733810173023,0.03095989628810031,4,0.17034063806700991,-0.006778707549763095,-0.0008488097231122259,0.6497844009898576
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-12-21T00:00:00.000Z,2025-12-24T00:00:00.000Z,2835.628712713062,2784.229386678955,0.01612625390752568,3,0.17034063806700991,-0.006778707549763095,-0.0008488097231122259,0.6495844009898576
BTCUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-12-21T00:00:00.000Z,2025-12-28T00:00:00.000Z,87989.67691567505,87293.87166814985,0.006307805459861269,7,0.16537028613037447,-0.003449478071039566,-0.0012396696562376767,0.6269292185544468
BTCUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-12-21T00:00:00.000Z,2025-12-25T00:00:00.000Z,87989.67691567505,86561.42941486884,0.014431989375014744,4,0.16537028613037447,-0.003449478071039566,-0.0012396696562376767,0.6267292185544469
BTCUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-12-21T00:00:00.000Z,2025-12-24T00:00:00.000Z,87989.67691567505,87002.7613676727,0.009216265164243736,3,0.16537028613037447,-0.003449478071039566,-0.0012396696562376767,0.6265292185544469
ETHUSDT,加密现货,MOM_SWING,1d,做空,2025-12-21T00:00:00.000Z,2025-12-28T00:00:00.000Z,2825.7840774260267,2777.6745297890216,0.015425203029959571,7,0.17033322264330097,-0.006808260442886107,-0.0008557589140427972,0.6502261632399121
ETHUSDT,加密现货,MOM_FAST,1d,做空,2025-12-21T00:00:00.000Z,2025-12-25T00:00:00.000Z,2825.7840774260267,2733.4713531693033,0.030868003544279998,4,0.17033322264330097,-0.006808260442886107,-0.0008557589140427972,0.6500261632399121
ETHUSDT,加密现货,MOM_TIGHT,1d,做空,2025-12-21T00:00:00.000Z,2025-12-24T00:00:00.000Z,2825.7840774260267,2774.436477668667,0.01617109812726085,3,0.17033322264330097,-0.006808260442886107,-0.0008557589140427972,0.6498261632399122
ETHUSDT,加密现货,CR_CARRY,1d,做空,2025-12-21T00:00:00.000Z,2025-12-27T00:00:00.000Z,2825.7840774260267,2775.9237225379,0.015244785844197872,6,0.17033322264330097,-0.006808260442886107,-0.0008557589140427972,0.6494261632399122
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-12-21T00:00:00.000Z,2025-12-28T00:00:00.000Z,88075.47443576326,87373.97098452541,0.006364799005987537,7,0.1652302321440913,-0.003482210922934233,-0.0012432369444600787,0.627291920239728
BTCUSDT,加密现货,MOM_FAST,1d,做空,2025-12-21T00:00:00.000Z,2025-12-25T00:00:00.000Z,88075.47443576326,86651.31762395262,0.014369731936548669,4,0.1652302321440913,-0.003482210922934233,-0.0012432369444600787,0.627091920239728
BTCUSDT,加密现货,MOM_TIGHT,1d,做空,2025-12-21T00:00:00.000Z,2025-12-24T00:00:00.000Z,88075.47443576326,87092.57486812287,0.00915974195923579,3,0.1652302321440913,-0.003482210922934233,-0.0012432369444600787,0.6268919202397281
BTCUSDT,加密现货,CR_CARRY,1d,做空,2025-12-21T00:00:00.000Z,2025-12-27T00:00:00.000Z,88075.47443576326,87298.7690992904,0.006418633580445188,6,0.1652302321440913,-0.003482210922934233,-0.0012432369444600787,0.6264919202397281
RIOT,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,14.960302505774802,13.162988385289358,0.09882917420620756,6,0.18951360268911033,-0.006008735682601126,-0.0005331417677406039,0.6300200915246496
RIOT,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,14.960302505774802,14.46162575558231,0.04070049101181271,2,0.18951360268911033,-0.006008735682601126,-0.0005331417677406039,0.6294200915246496
RIOT,美股,MOM_FAST,1d,做空,2025-12-22T00:00:00.000Z,2025-12-29T00:00:00.000Z,14.960302505774802,13.723999729255913,0.07584320123003122,4,0.18951360268911033,-0.006008735682601126,-0.0005331417677406039,0.6298200915246496
TME,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,15.89421923592491,15.706068951846882,0.01023765501691083,6,0.17790139426721646,-0.003707777040541771,-0.0010916614480980516,0.6199732124519383
TME,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,15.89421923592491,15.786704787880323,0.0045643742953775865,2,0.17790139426721646,-0.003707777040541771,-0.0010916614480980516,0.6193732124519383
MSFT,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,512.4139131314648,511.04020594869036,0.0010808545739507058,6,0.1711941862983732,-0.0029202395030871902,-0.0009738447095853892,0.6185021018898686
RIOT,美股,MOM_TIGHT,1d,做空,2025-12-22T00:00:00.000Z,2025-12-26T00:00:00.000Z,14.960302505774802,13.962949005389815,0.05958514416656755,3,0.18951360268911033,-0.006008735682601126,-0.0005331417677406039,0.6296200915246496
TME,美股,MOM_FAST,1d,做空,2025-12-22T00:00:00.000Z,2025-12-29T00:00:00.000Z,15.89421923592491,15.83150247456557,0.0021458850056367946,4,0.17790139426721646,-0.003707777040541771,-0.0010916614480980516,0.6197732124519383
XPEV,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,13.516694900928025,13.212873087470603,0.024142112970714828,2,0.18425991685548362,-0.0043019559239560546,0.00033193740483511533,0.6195485072557003
HIMS,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,43.984289821159315,43.50742733522378,0.008641654778887259,2,0.18725202307081876,-0.0030619034360199883,-0.001002660761301772,0.6074737708771704
BABA,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,117.00611271052443,113.61126126860542,0.02876576769753711,6,0.18036476523990919,-0.0031078531566888323,-0.0002613492078068087,0.613400194280776
CRWD,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,495.2906548065788,480.5490072176427,0.028163629589766825,6,0.1804062931248488,-0.0032018289543090657,-0.0001400670406580492,0.6141221005845813
BABA,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,117.00611271052443,116.30854049643146,0.003761844197138487,2,0.18036476523990919,-0.0031078531566888323,-0.0002613492078068087,0.612800194280776
CRWD,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,495.2906548065788,489.1090042529429,0.015396630456722533,2,0.1804062931248488,-0.0032018289543090657,-0.0001400670406580492,0.6135221005845813
LCID,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,13.52046674244814,11.709428797293091,0.09886091490332265,6,0.1825327129401765,-0.003599984235975372,0.00026711284361638835,0.615776320570876
LCID,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,13.52046674244814,12.981846522627032,0.039485230749378555,2,0.1825327129401765,-0.003599984235975372,0.00026711284361638835,0.615176320570876
COIN,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,264.10398282112726,240.92164048071686,0.07177354379699546,6,0.18370487038043729,-0.003095341857145735,-0.00027239927961688275,0.6108952281832509
COIN,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,264.10398282112726,255.39995079350072,0.03344359007555009,2,0.18370487038043729,-0.003095341857145735,-0.00027239927961688275,0.610295228183251
SPY,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,618.3897411746779,615.7620610981359,0.0026492297358467103,6,0.16906732929357662,-0.0020473704422364447,-0.00026308846582373313,0.6130504864465164
SMCI,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,30.710158985871093,28.931005906548016,0.05560826723759598,6,0.19154090427968898,-0.0033399551868757917,-0.0005761002564829267,0.6072101904136302
SMCI,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,30.710158985871093,30.196181429622204,0.01453640167364019,2,0.19154090427968898,-0.0033399551868757917,-0.0005761002564829267,0.6066101904136303
PANW,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-31T00:00:00.000Z,218.0671851540647,211.9793947193979,0.024849485295981546,6,0.17547655830039813,-0.0025137714560709862,-0.00012468136158744685,0.6121670496722812
PDD,美股,VOL_BREAK,1d,做空,2025-12-22T00:00:00.000Z,2025-12-26T00:00:00.000Z,114.40374570794646,118.08998559942393,-0.034221321676720456,3,0.18087923301413006,-0.0030542243957594104,0.00006484760140208617,0.6122007473959016
PDD,美股,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-26T00:00:00.000Z,114.40374570794646,118.61659129820643,-0.038424367630537734,3,0.18087923301413006,-0.0030542243957594104,0.00006484760140208617,0.6126007473959015
MU,美股,US_BETA,1d,做空,2025-12-22T00:00:00.000Z,2025-12-24T00:00:00.000Z,312.3906062413066,323.78661194279545,-0.03867998843052908,2,0.18722485992591434,-0.003674643748289183,0.0012684169825796354,0.6123952508396552
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-12-22T00:00:00.000Z,2025-12-29T00:00:00.000Z,2843.065975001873,2774.9871471383485,0.02234556737765458,7,0.2064078363391708,-0.0016574747977426087,0.00011364493126193505,0.5830461562177378
IONQ,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,58.15767852934564,50.779043308265,0.10448147612773369,5,0.18901750804599038,-0.005378354632396176,-0.0003717111746305401,0.6253342312660563
IONQ,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,58.15767852934564,52.701382022112924,0.07242876730604016,2,0.18901750804599038,-0.005378354632396176,-0.0003717111746305401,0.6247342312660563
COIN,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,258.1379388364628,240.92164048071686,0.06109999398460505,5,0.18927298215854635,-0.004146058765438753,-0.0015354244620681752,0.6152919229693565
COIN,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,258.1379388364628,252.38496785125068,0.02802259823609314,2,0.18927298215854635,-0.004146058765438753,-0.0015354244620681752,0.6146919229693566
RIOT,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,14.201898281523718,13.162988385289358,0.0715528895391367,5,0.190372153945613,-0.004821741638484934,-0.0007403497401522811,0.6199059822670381
RIOT,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,14.201898281523718,13.962949005389815,0.014625164594001469,2,0.190372153945613,-0.004821741638484934,-0.0007403497401522811,0.6193059822670381
TME,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,15.750866638532125,15.706068951846882,0.0012441410693969097,5,0.18072803393997572,-0.0030383994769863994,-0.0017361744638830054,0.6125830113791086
LCID,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,12.783986033713159,11.618807598998115,0.07903853804414142,5,0.18402440238258708,-0.004202806890032099,-0.0006251483281110449,0.619524885404794
LCID,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,12.783986033713159,12.542156547262865,0.016716595012897868,2,0.18402440238258708,-0.004202806890032099,-0.0006251483281110449,0.6189248854047941
IWM,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,303.83546133613106,296.70000461163914,0.018153619289987027,5,0.16794772350338294,-0.0026121390604103866,-0.000866576121259558,0.6183747515608473
IWM,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,303.83546133613106,303.03995433644104,0.0004182164392258197,2,0.16794772350338294,-0.0026121390604103866,-0.000866576121259558,0.6177747515608474
IONQ,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,58.15767852934564,51.27698801643609,0.09573598661964994,4,0.18901750804599038,-0.005378354632396176,-0.0003717111746305401,0.6251342312660563
JD,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,23.637266144480165,23.3283885263611,0.011467400275103129,5,0.17749984489775805,-0.003075682897633693,-0.0009774599458776834,0.6152055748546836
PANW,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,216.4905740207011,211.9793947193979,0.019237763129917318,5,0.1755372808936292,-0.0029986947187748128,-0.0008906288014899391,0.6160027155067854
PANW,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,216.4905740207011,216.87034166596382,0.004816860281361248,2,0.1755372808936292,-0.0029986947187748128,-0.0008906288014899391,0.6154027155067855
BITF,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,2.24215433509381,2.098318019257603,0.061950943396226484,2,0.21171197997758984,-0.006346796402406493,0.00026428765161920693,0.6161417456353873
SMCI,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,30.403749288876565,28.931005906548016,0.050089325701136465,5,0.1916244407193618,-0.004134470668475857,-0.000630715270335522,0.6135061680298664
COIN,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,258.1379388364628,246.73853336576468,0.042360132067684755,4,0.18927298215854635,-0.004146058765438753,-0.0015354244620681752,0.6150919229693566
SMCI,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,30.403749288876565,30.285139083588362,0.0017011703511052557,2,0.1916244407193618,-0.004134470668475857,-0.000630715270335522,0.6129061680298664
RIOT,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,14.201898281523718,13.194155682176389,0.06915830285296264,4,0.190372153945613,-0.004821741638484934,-0.0007403497401522811,0.6197059822670381
BABA,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,117.21538437475229,113.61126126860542,0.028952900402916273,5,0.18099382452874127,-0.0033719381101458322,-0.00029448923907761794,0.6150599512204729
LCID,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,12.783986033713159,11.981551828673553,0.06096870163370605,4,0.18402440238258708,-0.004202806890032099,-0.0006251483281110449,0.619324885404794
HIMS,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,43.67056450146488,43.0556628748638,0.011880459770114848,2,0.18947471925590487,-0.003194836767057345,-0.001048104351890528,0.6069368962722073
CRWD,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,490.88251262073555,480.5490072176427,0.019450872942945265,5,0.18240963931699117,-0.0027894104787547377,-0.0007996886984947075,0.6093803435218041
IWM,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,303.83546133613106,298.95394111076075,0.013443347808465315,4,0.16794772350338294,-0.0026121390604103866,-0.000866576121259558,0.6181747515608473
SOUN,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,11.167316994576144,10.121650039629468,0.08000134308464822,5,0.19314219808607788,-0.0033828342731830234,-0.0008616468242938946,0.606400291563488
MARA,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,5.60644145286836,5.1060693962229085,0.08583955153705813,5,0.19981126970704585,-0.004095088654719853,-0.000564003575662038,0.6072965950486857
XOM,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,131.78647771584122,131.44437582259124,0.0003958800870876673,2,0.16682874679955548,-0.0016896829744078264,-0.0007335068872485221,0.6112007660995826
SOUN,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,11.167316994576144,10.862753803814975,0.02507272727272736,2,0.19314219808607788,-0.0033828342731830234,-0.0008616468242938946,0.605800291563488
IONQ,美股,MOM_TIGHT,1d,做空,2025-12-23T00:00:00.000Z,2025-12-29T00:00:00.000Z,58.15767852934564,51.709328111706974,0.08329001977833164,3,0.18901750804599038,-0.005378354632396176,-0.0003717111746305401,0.6249342312660563
MARA,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,5.60644145286836,5.452918208215779,0.025183367139959226,2,0.19981126970704585,-0.004095088654719853,-0.000564003575662038,0.6066965950486858
MSFT,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,514.4533399489682,511.04020594869036,0.005034487008319117,5,0.16951539055240955,-0.0021205605609324863,-0.00036688959982898603,0.613313403289725
IONQ,美股,US_MICRO,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,58.15767852934564,51.957341589308456,0.08075776928387339,2,0.18901750804599038,-0.005378354632396176,-0.0003717111746305401,0.6245342312660563
QQQ,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,569.5541392439221,562.4130833436752,0.010937975599170577,5,0.171044068772751,-0.0022578808404603214,-0.0003093441438897422,0.6133113172073017
JD,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,23.637266144480165,23.336516884732657,0.010923521320495023,4,0.17749984489775805,-0.003075682897633693,-0.0009774599458776834,0.6150055748546837
BILI,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,18.315618873284112,18.058583323739228,0.02026146564427595,5,0.18175025890866864,-0.0025802153773739995,-0.0007722203821309268,0.6081815366047506
PANW,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,216.4905740207011,215.02904399196254,0.004951009993621301,4,0.1755372808936292,-0.0029986947187748128,-0.0008906288014899391,0.6158027155067854
ACHR,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,6.638751755465012,6.434858888282426,0.02851253071253078,2,0.1909960369487627,-0.0033391508993192574,-0.0006614256523014507,0.606996060591445
BITF,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,2.24215433509381,2.0137084217068932,0.09809177016754053,4,0.21171197997758984,-0.006346796402406493,0.00026428765161920693,0.6165417456353872
DDOG,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-31T00:00:00.000Z,125.85549093926538,121.18592517758763,0.03415304832308173,5,0.19545208341851825,-0.0030022345760122495,-0.0011652698025410588,0.6016923765467648
SMCI,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-30T00:00:00.000Z,30.403749288876565,29.306604889960667,0.03428582574772435,4,0.1916244407193618,-0.004134470668475857,-0.000630715270335522,0.6133061680298664
PDD,美股,MOM_SWING,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,114.55708823190493,118.61710134599764,-0.03704095940945861,2,0.17878592970561538,-0.003914766089320327,-0.000026569123897082517,0.6209922593265195
NIO,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,2.475708031718523,2.5680138966620367,-0.039484632824590096,2,0.18682463650995926,-0.0023773268414671363,-0.0013237426466036414,0.6023048764445663
CELH,美股,MOM_TIGHT,1d,做空,2025-12-23T00:00:00.000Z,2025-12-29T00:00:00.000Z,44.910050434564,46.65826400348843,-0.040927000793990684,3,0.17289180297994305,-0.0037067536958342038,-0.00011418055136816854,0.6231719314211146
XPEV,美股,US_BETA,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,13.300643833580525,13.828252329144798,-0.041867891431857186,2,0.1866822533049051,-0.0034423690676317104,-0.00101862946674199,0.610927730161522
XPEV,美股,MOM_TIGHT,1d,做空,2025-12-23T00:00:00.000Z,2025-12-26T00:00:00.000Z,13.300643833580525,13.85928812300152,-0.04400129681020172,2,0.1866822533049051,-0.0034423690676317104,-0.00101862946674199,0.611127730161522
CELH,美股,MOM_FAST,1d,做空,2025-12-23T00:00:00.000Z,2025-12-29T00:00:00.000Z,44.910050434564,46.852509955591145,-0.045052223104434026,3,0.17289180297994305,-0.0037067536958342038,-0.00011418055136816854,0.6233719314211146
BB,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,4.887280144895886,4.642303696530178,0.046951440238679164,4,0.18060971656407485,-0.004718400703454337,-0.0008496679229985217,0.6261082097015007
BB,美股,US_BETA,1d,做空,2025-12-24T00:00:00.000Z,2025-12-29T00:00:00.000Z,4.887280144895886,4.752543098294746,0.026852170490981146,2,0.18060971656407485,-0.004718400703454337,-0.0008496679229985217,0.6255082097015008
JD,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,23.710421369824157,23.3283885263611,0.016097390249131996,4,0.17229176590541867,-0.0037090174186030977,-0.0004977487347231192,0.6240220678969233
JD,美股,US_BETA,1d,做空,2025-12-24T00:00:00.000Z,2025-12-29T00:00:00.000Z,23.710421369824157,23.7917049535397,0.0023526694487030083,2,0.17229176590541867,-0.0037090174186030977,-0.0004977487347231192,0.6234220678969233
BB,美股,MOM_FAST,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,4.887280144895886,4.642303696530178,0.04440256187897167,4,0.18060971656407485,-0.004718400703454337,-0.0008496679229985217,0.6259082097015007
PANW,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,215.45484407907537,211.9793947193979,0.014530755261190246,4,0.1741126120813687,-0.002977215301622508,-0.0010279999338066647,0.6168566417143945
BABA,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,116.30854049643146,113.61126126860542,0.024512220189604837,4,0.18054793476700637,-0.003287299789384451,-0.001086793734136159,0.6147038852828309
IWM,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,304.5948089267442,296.70000461163914,0.01902595763581605,4,0.16420811210936695,-0.0027396084642221322,-0.0003895677529936466,0.6220870269950328
BABA,美股,US_BETA,1d,做空,2025-12-24T00:00:00.000Z,2025-12-29T00:00:00.000Z,116.30854049643146,115.09166452295823,0.012467198754324053,2,0.18054793476700637,-0.003287299789384451,-0.001086793734136159,0.614103885282831
IWM,美股,US_BETA,1d,做空,2025-12-24T00:00:00.000Z,2025-12-29T00:00:00.000Z,304.5948089267442,301.18377133716444,0.008382488782381304,2,0.16420811210936695,-0.0027396084642221322,-0.0003895677529936466,0.6214870269950329
QQQ,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,571.2203856206463,562.4130833436752,0.013028295043247089,4,0.16648526420841164,-0.002728258069397042,-0.00046736505527011197,0.6203566743251199
QQQ,美股,US_BETA,1d,做空,2025-12-24T00:00:00.000Z,2025-12-29T00:00:00.000Z,571.2203856206463,568.4188944597803,0.0027043963265108713,2,0.16648526420841164,-0.002728258069397042,-0.00046736505527011197,0.6197566743251199
MSFT,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,515.6896764134649,511.04020594869036,0.0074160239334454476,4,0.16707588912888555,-0.002578562518510916,-0.0005088588246593263,0.6187338599752897
DIA,美股,MOM_SWING,1d,做空,2025-12-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,474.5950221609555,468.3191922134872,0.009857446223321024,4,0.1575931065925086,-0.0021100032203073237,-0.00013423408357441342,0.6218129890158524
